,url,latitud,longitude,n_reviews
0,https://www.tripadvisor.com.ar/Attraction_Review-g35805-d103239-Reviews-The_Art_Institute_of_Chicago-Chicago_Illinois.html,41.879566,-87.623756,24.544 opiniones
1,https://www.tripadvisor.com.ar/Attraction_Review-g35805-d278811-Reviews-Millennium_Park-Chicago_Illinois.html,41.882557,-87.622551,25.134 opiniones
2,https://www.tripadvisor.com.ar/Attraction_Review-g35805-d131645-Reviews-Museum_of_Science_and_Industry-Chicago_Illinois.html,41.790562,-87.583023,11.185 opiniones
3,https://www.tripadvisor.com.ar/Attraction_Review-g35805-d1134861-Reviews-Cloud_Gate-Chicago_Illinois.html,41.882618,-87.623322,18.280 opiniones
4,https://www.tripadvisor.com.ar/Attraction_Review-g35805-d109779-Reviews-The_Magnificent_Mile-Chicago_Illinois.html,41.894810,-87.624222,15.799 opiniones
5,https://www.tripadvisor.com.ar/Attraction_Review-g35805-d107442-Reviews-Chicago_Architecture_Center-Chicago_Illinois.html,41.888077,-87.623589,3.288 opiniones
6,https://www.tripadvisor.com.ar/Attraction_Review-g35805-d103238-Reviews-Skydeck_Chicago_Willis_Tower-Chicago_Illinois.html,41.878700,-87.635979,17.863 opiniones
7,https://www.tripadvisor.com.ar/Attraction_Review-g35805-d104004-Reviews-Wrigley_Field-Chicago_Illinois.html,41.948158,-87.655647,9.948 opiniones
8,https://www.tripadvisor.com.ar/Attraction_Review-g35805-d103999-Reviews-Field_Museum-Chicago_Illinois.html,41.866360,-87.617012,8.929 opiniones
9,https://www.tripadvisor.com.ar/Attraction_Review-g60887-d270646-Reviews-Abraham_Lincoln_Presidential_Library_and_Museum-Springfield_Illinois.html,39.803299,-89.647316,4.602 opiniones
10,https://www.tripadvisor.com.ar/Attraction_Review-g36022-d4884984-Reviews-Blaum_Bros_Distilling_Co-Galena_Illinois.html,42.406418,-90.410316,2.521 opiniones
11,https://www.tripadvisor.com.ar/Attraction_Review-g35805-d110153-Reviews-Lincoln_Park_Zoo-Chicago_Illinois.html,41.921902,-87.632339,5.976 opiniones
12,https://www.tripadvisor.com.ar/Attraction_Review-g60887-d143197-Reviews-Lincoln_Home_National_Historic_Site-Springfield_Illinois.html,39.798069,-89.645142,2.885 opiniones
13,https://www.tripadvisor.com.ar/Attraction_Review-g35805-d142948-Reviews-Navy_Pier-Chicago_Illinois.html,41.891846,-87.605087,15.164 opiniones
14,https://www.tripadvisor.com.ar/Attraction_Review-g35805-d3743225-Reviews-Chicago_Riverwalk-Chicago_Illinois.html,41.880569,-87.637138,3.096 opiniones
15,https://www.tripadvisor.com.ar/Attraction_Review-g35805-d103785-Reviews-Chicago_Cultural_Center-Chicago_Illinois.html,41.883411,-87.625160,3.060 opiniones
16,https://www.tripadvisor.com.ar/Attraction_Review-g36022-d4418364-Reviews-P_T_Murphy_Magic_Theatre-Galena_Illinois.html,42.416466,-90.428688,872 opiniones
17,https://www.tripadvisor.com.ar/Attraction_Review-g36628-d1367739-Reviews-Historic_Auto_Attractions-Roscoe_Illinois.html,42.461220,-89.014618,495 opiniones
18,https://www.tripadvisor.com.ar/Attraction_Review-g35805-d2165189-Reviews-Richard_H_Driehaus_Museum-Chicago_Illinois.html,41.894314,-87.626564,1.470 opiniones
19,https://www.tripadvisor.com.ar/Attraction_Review-g35805-d8113935-Reviews-Chicago_River-Chicago_Illinois.html,41.887268,-87.631409,2.028 opiniones
20,https://www.tripadvisor.com.ar/Attraction_Review-g35805-d278386-Reviews-Buckingham_Fountain-Chicago_Illinois.html,41.877392,-87.619781,3.424 opiniones
21,https://www.tripadvisor.com.ar/Attraction_Review-g60887-d285325-Reviews-Dana_Thomas_House-Springfield_Illinois.html,39.793743,-89.651802,1.176 opiniones
22,https://www.tripadvisor.com.ar/Attraction_Review-g60887-d4310510-Reviews-Lincoln_Tomb_War_Memorials-Springfield_Illinois.html,39.819988,-89.654045,1.998 opiniones
23,https://www.tripadvisor.com.ar/Attraction_Review-g36022-d284982-Reviews-Ulysses_S_Grant_Home-Galena_Illinois.html,42.411152,-90.424469,1.407 opiniones
24,https://www.tripadvisor.com.ar/Attraction_Review-g35805-d104005-Reviews-United_Center-Chicago_Illinois.html,41.881191,-87.674469,1.505 opiniones
25,https://www.tripadvisor.com.ar/Attraction_Review-g36483-d277909-Reviews-Starved_Rock_State_Park-Oglesby_Illinois.html,41.316040,-88.994820,1.612 opiniones
26,https://www.tripadvisor.com.ar/Attraction_Review-g35805-d560679-Reviews-Garfield_Park_Conservatory-Chicago_Illinois.html,41.886162,-87.717674,855 opiniones
27,https://www.tripadvisor.com.ar/Attraction_Review-g35805-d103239-Reviews-The_Art_Institute_of_Chicago-Chicago_Illinois.html,41.879566,-87.623756,24.544 opiniones
28,https://www.tripadvisor.com.ar/Attraction_Review-g35805-d278811-Reviews-Millennium_Park-Chicago_Illinois.html,41.882557,-87.622551,25.134 opiniones
29,https://www.tripadvisor.com.ar/Attraction_Review-g35805-d131645-Reviews-Museum_of_Science_and_Industry-Chicago_Illinois.html,41.790562,-87.583023,11.185 opiniones
30,https://www.tripadvisor.com.ar/Attraction_Review-g35805-d1134861-Reviews-Cloud_Gate-Chicago_Illinois.html,41.882618,-87.623322,18.280 opiniones
31,https://www.tripadvisor.com.ar/Attraction_Review-g35805-d109779-Reviews-The_Magnificent_Mile-Chicago_Illinois.html,41.894810,-87.624222,15.799 opiniones
32,https://www.tripadvisor.com.ar/Attraction_Review-g35805-d23630795-Reviews-Medieval_Torture_Museum-Chicago_Illinois.html,41.885380,-87.627670,601 opiniones
33,https://www.tripadvisor.com.ar/Attraction_Review-g35805-d284865-Reviews-Route_66-Chicago_Illinois.html,35.328911,-112.885269,1.154 opiniones
34,https://www.tripadvisor.com.ar/Attraction_Review-g35805-d4226139-Reviews-Lakefront_Trail-Chicago_Illinois.html,41.892422,-87.615059,2.448 opiniones
35,https://www.tripadvisor.com.ar/Attraction_Review-g35805-d103784-Reviews-The_Chicago_Theatre-Chicago_Illinois.html,41.885315,-87.627777,812 opiniones
36,https://www.tripadvisor.com.ar/Attraction_Review-g36619-d281992-Reviews-Anderson_Japanese_Gardens-Rockford_Illinois.html,42.289291,-89.058807,862 opiniones
37,https://www.tripadvisor.com.ar/Attraction_Review-g36022-d15050335-Reviews-Psychic_Medium_Chris_McBrien-Galena_Illinois.html,42.414478,-90.430328,322 opiniones
38,https://www.tripadvisor.com.ar/Attraction_Review-g35805-d132807-Reviews-Grant_Park-Chicago_Illinois.html,41.884300,-87.621620,931 opiniones
39,https://www.tripadvisor.com.ar/Attraction_Review-g35805-d497032-Reviews-University_of_Chicago-Chicago_Illinois.html,41.789612,-87.600937,476 opiniones
40,https://www.tripadvisor.com.ar/Attraction_Review-g35805-d8521544-Reviews-Engine_18_Chicago_Fire-Chicago_Illinois.html,41.864159,-87.656250,64 opiniones
41,https://www.tripadvisor.com.ar/Attraction_Review-g36022-d284981-Reviews-Dowling_House-Galena_Illinois.html,42.417080,-90.426971,223 opiniones
42,https://www.tripadvisor.com.ar/Attraction_Review-g35805-d21325824-Reviews-Museum_Of_Illusions_Chicago-Chicago_Illinois.html,41.883163,-87.626633,87 opiniones
43,https://www.tripadvisor.com.ar/Attraction_Review-g35805-d15262626-Reviews-John_Hancock_Center-Chicago_Illinois.html,41.898613,-87.623352,66 opiniones
44,https://www.tripadvisor.com.ar/Attraction_Review-g37209-d103671-Reviews-Children_s_Museum_of_Indianapolis-Indianapolis_Indiana.html,39.810604,-86.157776,3.973 opiniones
45,https://www.tripadvisor.com.ar/Attraction_Review-g37209-d103672-Reviews-Indianapolis_Motor_Speedway_Museum-Indianapolis_Indiana.html,39.789955,-86.233681,2.888 opiniones
46,https://www.tripadvisor.com.ar/Attraction_Review-g37209-d103675-Reviews-Indianapolis_Museum_of_Art-Indianapolis_Indiana.html,39.825569,-86.182503,1.472 opiniones
47,https://www.tripadvisor.com.ar/Attraction_Review-g37209-d274423-Reviews-Benjamin_Harrison_Presidential_Site-Indianapolis_Indiana.html,39.784092,-86.154259,521 opiniones
48,https://www.tripadvisor.com.ar/Attraction_Review-g37209-d1633438-Reviews-Lucas_Oil_Stadium-Indianapolis_Indiana.html,39.760170,-86.163765,1.618 opiniones
49,https://www.tripadvisor.com.ar/Attraction_Review-g37535-d184866-Reviews-University_of_Notre_Dame-South_Bend_Indiana.html,41.696217,-86.239120,1.072 opiniones
50,https://www.tripadvisor.com.ar/Attraction_Review-g37296-d967122-Reviews-Turkey_Run_State_Park-Marshall_Indiana.html,39.882301,-87.195839,681 opiniones
51,https://www.tripadvisor.com.ar/Attraction_Review-g37114-d567810-Reviews-Fort_Wayne_Children_s_Zoo-Fort_Wayne_Indiana.html,41.105633,-85.154243,1.191 opiniones
52,https://www.tripadvisor.com.ar/Attraction_Review-g37626-d12456575-Reviews-Urban_Vines_Winery_Brewery_Co-Westfield_Hamilton_County_Indiana.html,40.020947,-86.153519,580 opiniones
53,https://www.tripadvisor.com.ar/Attraction_Review-g37006-d259610-Reviews-Indiana_Dunes_State_Park-Chesterton_Indiana.html,41.652271,-87.062653,891 opiniones
54,https://www.tripadvisor.com.ar/Attraction_Review-g37209-d1682106-Reviews-Central_Canal-Indianapolis_Indiana.html,39.781620,-86.164940,1.161 opiniones
55,https://www.tripadvisor.com.ar/Attraction_Review-g37535-d183848-Reviews-Studebaker_National_Museum-South_Bend_Indiana.html,41.674675,-86.261887,614 opiniones
56,https://www.tripadvisor.com.ar/Attraction_Review-g37209-d103677-Reviews-Indiana_War_Memorial-Indianapolis_Indiana.html,39.773945,-86.156784,669 opiniones
57,https://www.tripadvisor.com.ar/Attraction_Review-g37209-d110141-Reviews-The_Eiteljorg_Museum-Indianapolis_Indiana.html,39.768566,-86.167900,869 opiniones
58,https://www.tripadvisor.com.ar/Attraction_Review-g37535-d4522203-Reviews-Basilica_of_the_Sacred_Heart-South_Bend_Indiana.html,41.700497,-86.240784,700 opiniones
59,https://www.tripadvisor.com.ar/Attraction_Review-g37361-d3974892-Reviews-Brown_County_State_Park-Nashville_Indiana.html,39.212101,-86.244568,846 opiniones
60,https://www.tripadvisor.com.ar/Attraction_Review-g37209-d2242259-Reviews-Victory_Field-Indianapolis_Indiana.html,39.764160,-86.168472,1.286 opiniones
61,https://www.tripadvisor.com.ar/Attraction_Review-g37093-d1817905-Reviews-USS_LST_Ship_Memorial-Evansville_Indiana.html,37.973305,-87.580460,383 opiniones
62,https://www.tripadvisor.com.ar/Attraction_Review-g37291-d268920-Reviews-Marengo_Cave-Marengo_Indiana.html,38.374546,-86.348869,464 opiniones
63,https://www.tripadvisor.com.ar/Attraction_Review-g37289-d103667-Reviews-Clifty_Falls_State_Park-Madison_Indiana.html,38.760880,-85.418793,667 opiniones
64,https://www.tripadvisor.com.ar/Attraction_Review-g37209-d103671-Reviews-Children_s_Museum_of_Indianapolis-Indianapolis_Indiana.html,39.810604,-86.157776,3.973 opiniones
65,https://www.tripadvisor.com.ar/Attraction_Review-g37209-d103672-Reviews-Indianapolis_Motor_Speedway_Museum-Indianapolis_Indiana.html,39.789955,-86.233681,2.888 opiniones
66,https://www.tripadvisor.com.ar/Attraction_Review-g37209-d103675-Reviews-Indianapolis_Museum_of_Art-Indianapolis_Indiana.html,39.825569,-86.182503,1.472 opiniones
67,https://www.tripadvisor.com.ar/Attraction_Review-g37209-d274288-Reviews-Indiana_State_Museum-Indianapolis_Indiana.html,39.769070,-86.169312,530 opiniones
68,https://www.tripadvisor.com.ar/Attraction_Review-g37209-d7038008-Reviews-Monument_Circle-Indianapolis_Indiana.html,39.768547,-86.158882,919 opiniones
69,https://www.tripadvisor.com.ar/Attraction_Review-g37027-d2169855-Reviews-Columbus_Visitors_Center-Columbus_Indiana.html,39.203979,-85.919502,520 opiniones
70,https://www.tripadvisor.com.ar/Attraction_Review-g37027-d2169859-Reviews-The_Miller_House_and_Garden-Columbus_Indiana.html,39.203758,-85.919518,227 opiniones
71,https://www.tripadvisor.com.ar/Attraction_Review-g36927-d207709-Reviews-Wolf_Park-Battle_Ground_Indiana.html,40.533989,-86.830582,177 opiniones
72,https://www.tripadvisor.com.ar/Attraction_Review-g37209-d1419413-Reviews-Indiana_Convention_Center-Indianapolis_Indiana.html,39.764339,-86.162178,513 opiniones
73,https://www.tripadvisor.com.ar/Attraction_Review-g42683-d2181753-Reviews-Saugatuck_Dune_Rides-Saugatuck_Allegan_County_Michigan.html,42.676891,-86.183693,3.614 opiniones
74,https://www.tripadvisor.com.ar/Attraction_Review-g42130-d103793-Reviews-Henry_Ford_Museum_of_American_Innovation-Dearborn_Michigan.html,42.304928,-83.234589,4.731 opiniones
75,https://www.tripadvisor.com.ar/Attraction_Review-g42256-d251807-Reviews-Frederik_Meijer_Gardens_Sculpture_Park-Grand_Rapids_Kent_County_Michigan.html,42.980751,-85.590172,3.054 opiniones
76,https://www.tripadvisor.com.ar/Attraction_Review-g42139-d265439-Reviews-Detroit_Institute_of_Arts-Detroit_Michigan.html,42.359276,-83.064651,2.993 opiniones
77,https://www.tripadvisor.com.ar/Attraction_Review-g42497-d134013-Reviews-Pictured_Rocks_National_Lakeshore-Munising_Upper_Peninsula_Michigan.html,46.423840,-86.625099,2.200 opiniones
78,https://www.tripadvisor.com.ar/Attraction_Review-g42139-d216637-Reviews-Motown_Museum-Detroit_Michigan.html,42.364140,-83.088348,2.141 opiniones
79,https://www.tripadvisor.com.ar/Attraction_Review-g42423-d277455-Reviews-Arch_Rock-Mackinac_Island_Mackinac_County_Upper_Peninsula_Michigan.html,45.857773,-84.606644,2.807 opiniones
80,https://www.tripadvisor.com.ar/Attraction_Review-g42424-d2244353-Reviews-Shepler_s_Mackinac_Island_Ferry-Mackinaw_City_Cheboygan_County_Michigan.html,45.781406,-84.722488,3.072 opiniones
81,https://www.tripadvisor.com.ar/Attraction_Review-g42575-d145616-Reviews-Tahquamenon_Falls_State_Park-Paradise_Upper_Peninsula_Michigan.html,,,
82,https://www.tripadvisor.com.ar/Attraction_Review-g42130-d2305153-Reviews-Greenfield_Village-Dearborn_Michigan.html,42.303936,-83.231300,2.584 opiniones
83,https://www.tripadvisor.com.ar/Attraction_Review-g42182-d143265-Reviews-Sleeping_Bear_Dunes_National_Lakeshore-Empire_Leelanau_County_Michigan.html,44.811661,-86.056099,1.923 opiniones
84,https://www.tripadvisor.com.ar/Attraction_Review-g42139-d257969-Reviews-Comerica_Park-Detroit_Michigan.html,42.337749,-83.051178,2.719 opiniones
85,https://www.tripadvisor.com.ar/Attraction_Review-g42684-d483530-Reviews-Soo_Locks-Sault_Ste_Marie_Upper_Peninsula_Michigan.html,46.503277,-84.351700,1.724 opiniones
86,https://www.tripadvisor.com.ar/Attraction_Review-g42423-d103906-Reviews-Fort_Mackinac-Mackinac_Island_Mackinac_County_Upper_Peninsula_Michigan.html,45.851955,-84.617271,2.129 opiniones
87,https://www.tripadvisor.com.ar/Attraction_Review-g42423-d615400-Reviews-Mackinac_Island_State_Park-Mackinac_Island_Mackinac_County_Upper_Peninsula_Michigan.html,45.857407,-84.618874,1.991 opiniones
88,https://www.tripadvisor.com.ar/Attraction_Review-g42671-d104191-Reviews-Mackinac_Bridge-Saint_Ignace_Mackinac_County_Upper_Peninsula_Michigan.html,45.863998,-84.718399,1.403 opiniones
89,https://www.tripadvisor.com.ar/Attraction_Review-g42139-d2234870-Reviews-Detroit_RiverFront-Detroit_Michigan.html,42.330639,-83.038338,1.480 opiniones
90,https://www.tripadvisor.com.ar/Attraction_Review-g42256-d107351-Reviews-Gerald_R_Ford_Museum-Grand_Rapids_Kent_County_Michigan.html,42.968182,-85.676971,1.147 opiniones
91,https://www.tripadvisor.com.ar/Attraction_Review-g42310-d1846443-Reviews-Holland_State_Park_Beach-Holland_Ottawa_County_Michigan.html,42.777412,-86.200249,1.398 opiniones
92,https://www.tripadvisor.com.ar/Attraction_Review-g42683-d142430-Reviews-Oval_Beach-Saugatuck_Allegan_County_Michigan.html,42.658489,-86.212257,1.094 opiniones
93,https://www.tripadvisor.com.ar/Attraction_Review-g42441-d2284760-Reviews-Presque_Isle_Park-Marquette_Upper_Peninsula_Michigan.html,46.587749,-87.379501,1.003 opiniones
94,https://www.tripadvisor.com.ar/Attraction_Review-g42139-d584774-Reviews-The_Ford_Piquette_Avenue_Plant-Detroit_Michigan.html,42.368690,-83.065239,572 opiniones
95,https://www.tripadvisor.com.ar/Attraction_Review-g42139-d1867837-Reviews-The_Guardian_Building-Detroit_Michigan.html,42.329559,-83.045982,757 opiniones
96,https://www.tripadvisor.com.ar/Attraction_Review-g42310-d490513-Reviews-Windmill_Island_Gardens-Holland_Ottawa_County_Michigan.html,42.799068,-86.095413,1.256 opiniones
97,https://www.tripadvisor.com.ar/Attraction_Review-g42423-d2262816-Reviews-Mackinac_Island_Ferry_Co-Mackinac_Island_Mackinac_County_Upper_Peninsula_Michigan.html,45.849617,-84.617401,1.567 opiniones
98,https://www.tripadvisor.com.ar/Attraction_Review-g42441-d618207-Reviews-Lakenenland_Sculpture_Park-Marquette_Upper_Peninsula_Michigan.html,46.492447,-87.153679,582 opiniones
99,https://www.tripadvisor.com.ar/Attraction_Review-g42424-d105698-Reviews-Colonial_Michilimackinac-Mackinaw_City_Cheboygan_County_Michigan.html,45.787769,-84.733223,959 opiniones
100,https://www.tripadvisor.com.ar/Attraction_Review-g42430-d8782846-Reviews-Kitch_Iti_Kipi_The_Big_Spring-Manistique_Upper_Peninsula_Michigan.html,46.004192,-86.382057,603 opiniones
101,https://www.tripadvisor.com.ar/Attraction_Review-g42276-d667426-Reviews-Quincy_Mine-Hancock_Upper_Peninsula_Michigan.html,47.139839,-88.572594,493 opiniones
102,https://www.tripadvisor.com.ar/Attraction_Review-g42683-d2181753-Reviews-Saugatuck_Dune_Rides-Saugatuck_Allegan_County_Michigan.html,42.676891,-86.183693,3.614 opiniones
103,https://www.tripadvisor.com.ar/Attraction_Review-g42130-d103793-Reviews-Henry_Ford_Museum_of_American_Innovation-Dearborn_Michigan.html,42.304928,-83.234589,4.731 opiniones
104,https://www.tripadvisor.com.ar/Attraction_Review-g42256-d251807-Reviews-Frederik_Meijer_Gardens_Sculpture_Park-Grand_Rapids_Kent_County_Michigan.html,42.980751,-85.590172,3.054 opiniones
105,https://www.tripadvisor.com.ar/Attraction_Review-g42139-d265439-Reviews-Detroit_Institute_of_Arts-Detroit_Michigan.html,42.359276,-83.064651,2.993 opiniones
106,https://www.tripadvisor.com.ar/Attraction_Review-g42497-d134013-Reviews-Pictured_Rocks_National_Lakeshore-Munising_Upper_Peninsula_Michigan.html,46.423840,-86.625099,2.200 opiniones
107,https://www.tripadvisor.com.ar/Attraction_Review-g42139-d216637-Reviews-Motown_Museum-Detroit_Michigan.html,42.364140,-83.088348,2.141 opiniones
108,https://www.tripadvisor.com.ar/Attraction_Review-g42554-d134274-Reviews-Porcupine_Mountains_Wilderness_State_Park-Ontonagon_Upper_Peninsula_Michigan.html,46.801590,-89.769257,633 opiniones
109,https://www.tripadvisor.com.ar/Attraction_Review-g42416-d2044388-Reviews-Ludington_State_Park-Ludington_Michigan.html,44.029362,-86.502670,982 opiniones
110,https://www.tripadvisor.com.ar/Attraction_Review-g42139-d560598-Reviews-Ford_Field-Detroit_Michigan.html,42.338749,-83.046303,877 opiniones
111,https://www.tripadvisor.com.ar/Attraction_Review-g42575-d1008116-Reviews-Great_Lakes_Shipwreck_Museum-Paradise_Upper_Peninsula_Michigan.html,46.770756,-84.958015,974 opiniones
112,https://www.tripadvisor.com.ar/Attraction_Review-g42758-d6690374-Reviews-Mission_Point_Lighthouse-Traverse_City_Grand_Traverse_County_Michigan.html,44.991138,-85.478813,923 opiniones
113,https://www.tripadvisor.com.ar/Attraction_Review-g42671-d1840645-Reviews-Castle_Rock-Saint_Ignace_Mackinac_County_Upper_Peninsula_Michigan.html,45.909180,-84.738762,658 opiniones
114,https://www.tripadvisor.com.ar/Attraction_Review-g42216-d659395-Reviews-Bronner_s_Christmas_Wonderland-Frankenmuth_Michigan.html,43.314350,-83.736488,3.354 opiniones
115,https://www.tripadvisor.com.ar/Attraction_Review-g42231-d657799-Reviews-Bell_s_Comstock_Brewery-Galesburg_Kalamazoo_County_Michigan.html,42.284477,-85.453621,281 opiniones
116,https://www.tripadvisor.com.ar/Attraction_Review-g42255-d4740011-Reviews-Sable_Falls-Grand_Marais_Upper_Peninsula_Michigan.html,46.671352,-85.983994,149 opiniones
117,https://www.tripadvisor.com.ar/Attraction_Review-g60785-d603950-Reviews-National_Museum_of_the_US_Air_Force-Dayton_Ohio.html,39.782681,-84.106911,5.094 opiniones
118,https://www.tripadvisor.com.ar/Attraction_Review-g50207-d123133-Reviews-Rock_Roll_Hall_of_Fame-Cleveland_Ohio.html,41.508495,-81.695366,9.944 opiniones
119,https://www.tripadvisor.com.ar/Attraction_Review-g50207-d137616-Reviews-Cleveland_Museum_of_Art-Cleveland_Ohio.html,41.508953,-81.611534,3.564 opiniones
120,https://www.tripadvisor.com.ar/Attraction_Review-g50940-d102765-Reviews-Cedar_Point-Sandusky_Ohio.html,41.477001,-82.680344,9.250 opiniones
121,https://www.tripadvisor.com.ar/Attraction_Review-g60993-d105691-Reviews-Cincinnati_Zoo_Botanical_Garden-Cincinnati_Ohio.html,39.143074,-84.510078,3.964 opiniones
122,https://www.tripadvisor.com.ar/Attraction_Review-g50207-d272156-Reviews-West_Side_Market-Cleveland_Ohio.html,41.484798,-81.702988,4.453 opiniones
123,https://www.tripadvisor.com.ar/Attraction_Review-g50207-d638635-Reviews-A_Christmas_Story_House-Cleveland_Ohio.html,41.468719,-81.687378,2.336 opiniones
124,https://www.tripadvisor.com.ar/Attraction_Review-g50226-d256675-Reviews-Easton_Town_Center-Columbus_Ohio.html,40.050911,-82.915352,3.303 opiniones
125,https://www.tripadvisor.com.ar/Attraction_Review-g60993-d274056-Reviews-Great_American_Ball_Park-Cincinnati_Ohio.html,39.096272,-84.508240,2.941 opiniones
126,https://www.tripadvisor.com.ar/Attraction_Review-g50226-d269061-Reviews-Franklin_Park_Conservatory_and_Botanical_Gardens-Columbus_Ohio.html,39.965328,-82.954536,1.676 opiniones
127,https://www.tripadvisor.com.ar/Attraction_Review-g28956-d103467-Reviews-Hocking_Hills_State_Park-Ohio.html,39.435989,-82.536110,1.499 opiniones
128,https://www.tripadvisor.com.ar/Attraction_Review-g50168-d199133-Reviews-Pro_Football_Hall_of_Fame-Canton_Ohio.html,40.821098,-81.397850,2.257 opiniones
129,https://www.tripadvisor.com.ar/Attraction_Review-g50249-d207625-Reviews-The_Wilds-Cumberland_Guernsey_County_Ohio.html,,,
130,https://www.tripadvisor.com.ar/Attraction_Review-g60993-d105687-Reviews-Cincinnati_Museum_Center-Cincinnati_Ohio.html,39.109928,-84.536888,1.845 opiniones
131,https://www.tripadvisor.com.ar/Attraction_Review-g50207-d272154-Reviews-Progressive_Field-Cleveland_Ohio.html,41.495529,-81.685280,2.419 opiniones
132,https://www.tripadvisor.com.ar/Attraction_Review-g51048-d207423-Reviews-Toledo_Zoo-Toledo_Ohio.html,41.617519,-83.580559,1.868 opiniones
