state_id,attraction,categories,reviews_url,region
CA,O’Neill Yacht Charters,"Tours en barco, Tours privados",https://www.tripadvisor.com.ar/Attraction_Review-g33048-d2572657-Reviews-O_Neill_Yacht_Charters-Santa_Cruz_California.html,West Pacific
CA,Margarita Adventures,"Tirolesa y parques de aventuras aéreas, Tours de naturaleza y vida silvestre",https://www.tripadvisor.com.ar/Attraction_Review-g33050-d2392169-Reviews-Margarita_Adventures-Santa_Margarita_San_Luis_Obispo_County_California.html,West Pacific
CA,California Overland Desert Excursions,Tours de naturaleza y vida silvestre,https://www.tripadvisor.com.ar/Attraction_Review-g32099-d939710-Reviews-California_Overland_Desert_Excursions-Borrego_Springs_California.html,West Pacific
CA,Free Tours by Foot,"Tours por la ciudad, Tours a pie",https://www.tripadvisor.com.ar/Attraction_Review-g60713-d6851161-Reviews-Free_Tours_by_Foot-San_Francisco_California.html,West Pacific
CA,Cliffhanger Guides,"Tours para practicar rápel y barranquismo, Tours extremos y de adrenalina",https://www.tripadvisor.com.ar/Attraction_Review-g32544-d2626702-Reviews-Cliffhanger_Guides-Joshua_Tree_California.html,West Pacific
CA,Rock 'n Walk Tours,Tours a pie,https://www.tripadvisor.com.ar/Attraction_Review-g33252-d13313494-Reviews-Rock_n_Walk_Tours-West_Hollywood_California.html,West Pacific
CA,Intimate Wine Tours,"Tours privados, Tours y catas de vino",https://www.tripadvisor.com.ar/Attraction_Review-g32766-d2142135-Reviews-Intimate_Wine_Tours-Napa_Napa_Valley_California.html,West Pacific
CA,Mad Dogs & Englishmen Bike Shop,"Tours en bicicleta, Alquileres de equipos",https://www.tripadvisor.com.ar/Attraction_Review-g32172-d14241393-Reviews-Mad_Dogs_Englishmen_Bike_Shop-Carmel_Monterey_County_California.html,West Pacific
CA,Newport Fun Tours,"Tours en barco, Tours turísticos",https://www.tripadvisor.com.ar/Attraction_Review-g32780-d2097599-Reviews-Newport_Fun_Tours-Newport_Beach_California.html,West Pacific
OR,Cannon Beach,Playas,https://www.tripadvisor.com.ar/Attraction_Review-g51790-d117451-Reviews-Cannon_Beach-Cannon_Beach_Oregon.html,West Pacific
OR,Haystack Rock,"Playas, Formaciones geológicas",https://www.tripadvisor.com.ar/Attraction_Review-g51790-d144419-Reviews-Haystack_Rock-Cannon_Beach_Oregon.html,West Pacific
OR,Oregon Coast Aquarium,Acuarios,https://www.tripadvisor.com.ar/Attraction_Review-g51992-d103459-Reviews-Oregon_Coast_Aquarium-Newport_Oregon.html,West Pacific
OR,Ecola State Park,Parques estatales,https://www.tripadvisor.com.ar/Attraction_Review-g51790-d294417-Reviews-Ecola_State_Park-Cannon_Beach_Oregon.html,West Pacific
OR,Astoria Column,"Áreas de naturaleza y vida silvestre, Monumentos y estatuas",https://www.tripadvisor.com.ar/Attraction_Review-g60806-d147171-Reviews-Astoria_Column-Astoria_Oregon.html,West Pacific
OR,Yaquina Head Outstanding Natural Area,Áreas de naturaleza y vida silvestre,https://www.tripadvisor.com.ar/Attraction_Review-g51992-d268808-Reviews-Yaquina_Head_Outstanding_Natural_Area-Newport_Oregon.html,West Pacific
OR,Columbia River Maritime Museum,"Museos especializados, Masas de agua",https://www.tripadvisor.com.ar/Attraction_Review-g60806-d107660-Reviews-Columbia_River_Maritime_Museum-Astoria_Oregon.html,West Pacific
OR,Heceta Head Lighthouse,Faros,https://www.tripadvisor.com.ar/Attraction_Review-g51867-d274040-Reviews-Heceta_Head_Lighthouse-Florence_Oregon.html,West Pacific
OR,Cape Perpetua Scenic Area,"Parques estatales, Rutas turísticas",https://www.tripadvisor.com.ar/Attraction_Review-g52148-d566965-Reviews-Cape_Perpetua_Scenic_Area-Yachats_Oregon.html,West Pacific
OR,Devils Punchbowl State Natural Area,"Parques estatales, Playas",https://www.tripadvisor.com.ar/Attraction_Review-g51992-d566971-Reviews-Devils_Punchbowl_State_Natural_Area-Newport_Oregon.html,West Pacific
OR,Fort Clatsop National Memorial,"Lugares históricos, Parques nacionales",https://www.tripadvisor.com.ar/Attraction_Review-g60806-d147174-Reviews-Fort_Clatsop_National_Memorial-Astoria_Oregon.html,West Pacific
OR,Newport's Historic Bayfront,Muelles y paseos peatonales,https://www.tripadvisor.com.ar/Attraction_Review-g51992-d2264420-Reviews-Newport_s_Historic_Bayfront-Newport_Oregon.html,West Pacific
OR,Yaquina Bay Lighthouse,Faros,https://www.tripadvisor.com.ar/Attraction_Review-g51992-d268809-Reviews-Yaquina_Bay_Lighthouse-Newport_Oregon.html,West Pacific
OR,Lincoln City Glass Center,Galerías de arte,https://www.tripadvisor.com.ar/Attraction_Review-g51947-d4437523-Reviews-Lincoln_City_Glass_Center-Lincoln_City_Oregon.html,West Pacific
OR,Face Rock State Scenic Viewpoint,"Parques estatales, Áreas de naturaleza y vida silvestre",https://www.tripadvisor.com.ar/Attraction_Review-g51758-d281021-Reviews-Face_Rock_State_Scenic_Viewpoint-Bandon_Oregon.html,West Pacific
OR,Sea Lion Caves,Cavernas y cuevas,https://www.tripadvisor.com.ar/Attraction_Review-g51867-d286030-Reviews-Sea_Lion_Caves-Florence_Oregon.html,West Pacific
OR,Cannon Beach,Playas,https://www.tripadvisor.com.ar/Attraction_Review-g51790-d117451-Reviews-Cannon_Beach-Cannon_Beach_Oregon.html,West Pacific
OR,Haystack Rock,"Playas, Formaciones geológicas",https://www.tripadvisor.com.ar/Attraction_Review-g51790-d144419-Reviews-Haystack_Rock-Cannon_Beach_Oregon.html,West Pacific
OR,Oregon Coast Aquarium,Acuarios,https://www.tripadvisor.com.ar/Attraction_Review-g51992-d103459-Reviews-Oregon_Coast_Aquarium-Newport_Oregon.html,West Pacific
OR,Ecola State Park,Parques estatales,https://www.tripadvisor.com.ar/Attraction_Review-g51790-d294417-Reviews-Ecola_State_Park-Cannon_Beach_Oregon.html,West Pacific
OR,Astoria Column,"Áreas de naturaleza y vida silvestre, Monumentos y estatuas",https://www.tripadvisor.com.ar/Attraction_Review-g60806-d147171-Reviews-Astoria_Column-Astoria_Oregon.html,West Pacific
OR,Yaquina Head Outstanding Natural Area,Áreas de naturaleza y vida silvestre,https://www.tripadvisor.com.ar/Attraction_Review-g51992-d268808-Reviews-Yaquina_Head_Outstanding_Natural_Area-Newport_Oregon.html,West Pacific
OR,Columbia River Maritime Museum,"Museos especializados, Masas de agua",https://www.tripadvisor.com.ar/Attraction_Review-g60806-d107660-Reviews-Columbia_River_Maritime_Museum-Astoria_Oregon.html,West Pacific
OR,Otter Crest Loop,Rutas turísticas,https://www.tripadvisor.com.ar/Attraction_Review-g51838-d3595557-Reviews-Otter_Crest_Loop-Depoe_Bay_Oregon.html,West Pacific
OR,High Life Adventures,Tours turísticos,https://www.tripadvisor.com.ar/Attraction_Review-g52124-d3190818-Reviews-High_Life_Adventures-Warrenton_Oregon.html,West Pacific
WA,Chihuly Garden and Glass,"Galerías de arte, Museos de arte",https://www.tripadvisor.com.ar/Attraction_Review-g60878-d3184389-Reviews-Chihuly_Garden_and_Glass-Seattle_Washington.html,West Pacific
WA,Pike Place Market,Mercados de agricultores,https://www.tripadvisor.com.ar/Attraction_Review-g60878-d103584-Reviews-Pike_Place_Market-Seattle_Washington.html,West Pacific
WA,Space Needle,"Monumentos y lugares de interés, Torres y observatorios",https://www.tripadvisor.com.ar/Attraction_Review-g60878-d123109-Reviews-Space_Needle-Seattle_Washington.html,West Pacific
WA,The Museum of Flight,Museos especializados,https://www.tripadvisor.com.ar/Attraction_Review-g60878-d109350-Reviews-The_Museum_of_Flight-Seattle_Washington.html,West Pacific
WA,Mount Rainier,Montañas,https://www.tripadvisor.com.ar/Attraction_Review-g143044-d145643-Reviews-Mount_Rainier-Mount_Rainier_National_Park_Washington.html,West Pacific
WA,Parque Kerry,Parques,https://www.tripadvisor.com.ar/Attraction_Review-g60878-d1050677-Reviews-Kerry_Park-Seattle_Washington.html,West Pacific
WA,Snoqualmie Falls,"Rutas para senderismo, Cascadas",https://www.tripadvisor.com.ar/Attraction_Review-g58748-d141315-Reviews-Snoqualmie_Falls-Snoqualmie_Washington.html,West Pacific
WA,Museum of Pop Culture,Museos especializados,https://www.tripadvisor.com.ar/Attraction_Review-g60878-d146840-Reviews-Museum_of_Pop_Culture-Seattle_Washington.html,West Pacific
WA,T-Mobile Park,Campos de juego y estadios,https://www.tripadvisor.com.ar/Attraction_Review-g60878-d531952-Reviews-T_Mobile_Park-Seattle_Washington.html,West Pacific
WA,Hiram M. Chittenden Locks,"Masas de agua, Monumentos y lugares de interés",https://www.tripadvisor.com.ar/Attraction_Review-g60878-d319153-Reviews-Hiram_M_Chittenden_Locks-Seattle_Washington.html,West Pacific
WA,Sky View Observatory,"Edificios con valor arquitectónico, Torres y observatorios",https://www.tripadvisor.com.ar/Attraction_Review-g60878-d143564-Reviews-Sky_View_Observatory-Seattle_Washington.html,West Pacific
WA,Hoh Rain Forest,Bosques,https://www.tripadvisor.com.ar/Attraction_Review-g143047-d104771-Reviews-Hoh_Rain_Forest-Olympic_National_Park_Washington.html,West Pacific
WA,Hurricane Ridge,"Monumentos y lugares de interés, Rutas para senderismo",https://www.tripadvisor.com.ar/Attraction_Review-g143047-d547251-Reviews-Hurricane_Ridge-Olympic_National_Park_Washington.html,West Pacific
WA,Deception Pass State Park,"Parques estatales, Masas de agua",https://www.tripadvisor.com.ar/Attraction_Review-g58643-d141364-Reviews-Deception_Pass_State_Park-Oak_Harbor_Whidbey_Island_Washington.html,West Pacific
WA,Parque Manito,"Parques, Jardines",https://www.tripadvisor.com.ar/Attraction_Review-g58759-d278197-Reviews-Manito_Park-Spokane_Washington.html,West Pacific
WA,Point Defiance Park,"Parques estatales, Zoológicos",https://www.tripadvisor.com.ar/Attraction_Review-g58775-d254536-Reviews-Point_Defiance_Park-Tacoma_Washington.html,West Pacific
WA,Cape Flattery Trail,Rutas para senderismo,https://www.tripadvisor.com.ar/Attraction_Review-g58630-d104775-Reviews-Cape_Flattery_Trail-Neah_Bay_Clallam_County_Washington.html,West Pacific
WA,Seattle Public Library,"Edificios con valor arquitectónico, Bibliotecas",https://www.tripadvisor.com.ar/Attraction_Review-g60878-d558679-Reviews-Seattle_Public_Library-Seattle_Washington.html,West Pacific
WA,Klondike Gold Rush National Historical Park,"Parques nacionales, Museos de historia",https://www.tripadvisor.com.ar/Attraction_Review-g60878-d141275-Reviews-Klondike_Gold_Rush_National_Historical_Park-Seattle_Washington.html,West Pacific
WA,Whatcom Falls Park,"Parques, Rutas para senderismo",https://www.tripadvisor.com.ar/Attraction_Review-g58350-d1167377-Reviews-Whatcom_Falls_Park-Bellingham_Washington.html,West Pacific
WA,Leavenworth Reindeer Farm,Zoológicos,https://www.tripadvisor.com.ar/Attraction_Review-g58560-d12065473-Reviews-Leavenworth_Reindeer_Farm-Leavenworth_Washington.html,West Pacific
WA,Riverfront Park,Parques,https://www.tripadvisor.com.ar/Attraction_Review-g58759-d146280-Reviews-Riverfront_Park-Spokane_Washington.html,West Pacific
WA,Museum of History & Industry,"Museos especializados, Museos de historia",https://www.tripadvisor.com.ar/Attraction_Review-g60878-d141518-Reviews-Museum_of_History_Industry-Seattle_Washington.html,West Pacific
WA,Chihuly Garden and Glass,"Galerías de arte, Museos de arte",https://www.tripadvisor.com.ar/Attraction_Review-g60878-d3184389-Reviews-Chihuly_Garden_and_Glass-Seattle_Washington.html,West Pacific
WA,Pike Place Market,Mercados de agricultores,https://www.tripadvisor.com.ar/Attraction_Review-g60878-d103584-Reviews-Pike_Place_Market-Seattle_Washington.html,West Pacific
WA,Space Needle,"Monumentos y lugares de interés, Torres y observatorios",https://www.tripadvisor.com.ar/Attraction_Review-g60878-d123109-Reviews-Space_Needle-Seattle_Washington.html,West Pacific
WA,Marymere Falls,Cascadas,https://www.tripadvisor.com.ar/Attraction_Review-g60921-d117082-Reviews-Marymere_Falls-Port_Angeles_Clallam_County_Washington.html,West Pacific
WA,Alki Beach,Playas,https://www.tripadvisor.com.ar/Attraction_Review-g60878-d141235-Reviews-Alki_Beach-Seattle_Washington.html,West Pacific
WA,Mount St. Helens,"Montañas, Volcanes",https://www.tripadvisor.com.ar/Attraction_Review-g28968-d109354-Reviews-Mount_St_Helens-Washington.html,West Pacific
WA,Bill & Melinda Gates Foundation Discovery Center,Museos especializados,https://www.tripadvisor.com.ar/Attraction_Review-g60878-d2484267-Reviews-Bill_Melinda_Gates_Foundation_Discovery_Center-Seattle_Washington.html,West Pacific
WA,Waterfront Park,Parques,https://www.tripadvisor.com.ar/Attraction_Review-g58560-d146148-Reviews-Waterfront_Park-Leavenworth_Washington.html,West Pacific
WA,Seattle Light Rail Service,Servicios de ferrocarril,https://www.tripadvisor.com.ar/Attraction_Review-g60878-d7788019-Reviews-Seattle_Light_Rail_Service-Seattle_Washington.html,West Pacific
WA,Starbucks Reserve Roastery Seattle,"Tiendas de regalos, Monumentos y lugares de interés",https://www.tripadvisor.com.ar/Attraction_Review-g60878-d7321281-Reviews-Starbucks_Reserve_Roastery_Seattle-Seattle_Washington.html,West Pacific
WA,Chihuly Garden and Glass,"Galerías de arte, Museos de arte",https://www.tripadvisor.com.ar/Attraction_Review-g60878-d3184389-Reviews-Chihuly_Garden_and_Glass-Seattle_Washington.html,West Pacific
WA,Pike Place Market,Mercados de agricultores,https://www.tripadvisor.com.ar/Attraction_Review-g60878-d103584-Reviews-Pike_Place_Market-Seattle_Washington.html,West Pacific
WA,Space Needle,"Monumentos y lugares de interés, Torres y observatorios",https://www.tripadvisor.com.ar/Attraction_Review-g60878-d123109-Reviews-Space_Needle-Seattle_Washington.html,West Pacific
WA,The Museum of Flight,Museos especializados,https://www.tripadvisor.com.ar/Attraction_Review-g60878-d109350-Reviews-The_Museum_of_Flight-Seattle_Washington.html,West Pacific
WA,Mount Rainier,Montañas,https://www.tripadvisor.com.ar/Attraction_Review-g143044-d145643-Reviews-Mount_Rainier-Mount_Rainier_National_Park_Washington.html,West Pacific
WA,Parque Kerry,Parques,https://www.tripadvisor.com.ar/Attraction_Review-g60878-d1050677-Reviews-Kerry_Park-Seattle_Washington.html,West Pacific
WA,Snoqualmie Falls,"Rutas para senderismo, Cascadas",https://www.tripadvisor.com.ar/Attraction_Review-g58748-d141315-Reviews-Snoqualmie_Falls-Snoqualmie_Washington.html,West Pacific
WA,Museum of Pop Culture,Museos especializados,https://www.tripadvisor.com.ar/Attraction_Review-g60878-d146840-Reviews-Museum_of_Pop_Culture-Seattle_Washington.html,West Pacific
WA,T-Mobile Park,Campos de juego y estadios,https://www.tripadvisor.com.ar/Attraction_Review-g60878-d531952-Reviews-T_Mobile_Park-Seattle_Washington.html,West Pacific
WA,Hiram M. Chittenden Locks,"Masas de agua, Monumentos y lugares de interés",https://www.tripadvisor.com.ar/Attraction_Review-g60878-d319153-Reviews-Hiram_M_Chittenden_Locks-Seattle_Washington.html,West Pacific
WA,Sky View Observatory,"Edificios con valor arquitectónico, Torres y observatorios",https://www.tripadvisor.com.ar/Attraction_Review-g60878-d143564-Reviews-Sky_View_Observatory-Seattle_Washington.html,West Pacific
WA,Hoh Rain Forest,Bosques,https://www.tripadvisor.com.ar/Attraction_Review-g143047-d104771-Reviews-Hoh_Rain_Forest-Olympic_National_Park_Washington.html,West Pacific
WA,Hurricane Ridge,"Monumentos y lugares de interés, Rutas para senderismo",https://www.tripadvisor.com.ar/Attraction_Review-g143047-d547251-Reviews-Hurricane_Ridge-Olympic_National_Park_Washington.html,West Pacific
WA,Deception Pass State Park,"Parques estatales, Masas de agua",https://www.tripadvisor.com.ar/Attraction_Review-g58643-d141364-Reviews-Deception_Pass_State_Park-Oak_Harbor_Whidbey_Island_Washington.html,West Pacific
WA,Parque Manito,"Parques, Jardines",https://www.tripadvisor.com.ar/Attraction_Review-g58759-d278197-Reviews-Manito_Park-Spokane_Washington.html,West Pacific
WA,Point Defiance Park,"Parques estatales, Zoológicos",https://www.tripadvisor.com.ar/Attraction_Review-g58775-d254536-Reviews-Point_Defiance_Park-Tacoma_Washington.html,West Pacific
WA,Cape Flattery Trail,Rutas para senderismo,https://www.tripadvisor.com.ar/Attraction_Review-g58630-d104775-Reviews-Cape_Flattery_Trail-Neah_Bay_Clallam_County_Washington.html,West Pacific
WA,Seattle Public Library,"Edificios con valor arquitectónico, Bibliotecas",https://www.tripadvisor.com.ar/Attraction_Review-g60878-d558679-Reviews-Seattle_Public_Library-Seattle_Washington.html,West Pacific
WA,Klondike Gold Rush National Historical Park,"Parques nacionales, Museos de historia",https://www.tripadvisor.com.ar/Attraction_Review-g60878-d141275-Reviews-Klondike_Gold_Rush_National_Historical_Park-Seattle_Washington.html,West Pacific
WA,Whatcom Falls Park,"Parques, Rutas para senderismo",https://www.tripadvisor.com.ar/Attraction_Review-g58350-d1167377-Reviews-Whatcom_Falls_Park-Bellingham_Washington.html,West Pacific
WA,Leavenworth Reindeer Farm,Zoológicos,https://www.tripadvisor.com.ar/Attraction_Review-g58560-d12065473-Reviews-Leavenworth_Reindeer_Farm-Leavenworth_Washington.html,West Pacific
WA,Riverfront Park,Parques,https://www.tripadvisor.com.ar/Attraction_Review-g58759-d146280-Reviews-Riverfront_Park-Spokane_Washington.html,West Pacific
WA,Museum of History & Industry,"Museos especializados, Museos de historia",https://www.tripadvisor.com.ar/Attraction_Review-g60878-d141518-Reviews-Museum_of_History_Industry-Seattle_Washington.html,West Pacific
WA,Chihuly Garden and Glass,"Galerías de arte, Museos de arte",https://www.tripadvisor.com.ar/Attraction_Review-g60878-d3184389-Reviews-Chihuly_Garden_and_Glass-Seattle_Washington.html,West Pacific
WA,Marymere Falls,Cascadas,https://www.tripadvisor.com.ar/Attraction_Review-g60921-d117082-Reviews-Marymere_Falls-Port_Angeles_Clallam_County_Washington.html,West Pacific
WA,Alki Beach,Playas,https://www.tripadvisor.com.ar/Attraction_Review-g60878-d141235-Reviews-Alki_Beach-Seattle_Washington.html,West Pacific
WA,Mount St. Helens,"Montañas, Volcanes",https://www.tripadvisor.com.ar/Attraction_Review-g28968-d109354-Reviews-Mount_St_Helens-Washington.html,West Pacific
WA,Bill & Melinda Gates Foundation Discovery Center,Museos especializados,https://www.tripadvisor.com.ar/Attraction_Review-g60878-d2484267-Reviews-Bill_Melinda_Gates_Foundation_Discovery_Center-Seattle_Washington.html,West Pacific
WA,Waterfront Park,Parques,https://www.tripadvisor.com.ar/Attraction_Review-g58560-d146148-Reviews-Waterfront_Park-Leavenworth_Washington.html,West Pacific
WA,Seattle Japanese Garden,Jardines,https://www.tripadvisor.com.ar/Attraction_Review-g60878-d141346-Reviews-Seattle_Japanese_Garden-Seattle_Washington.html,West Pacific
WA,Seattle Light Rail Service,Servicios de ferrocarril,https://www.tripadvisor.com.ar/Attraction_Review-g60878-d7788019-Reviews-Seattle_Light_Rail_Service-Seattle_Washington.html,West Pacific
